"id","text","labels"
"4019","Psilocybin-assisted therapy for reducing alcohol intake in patients with alcohol use disorder: protocol for a randomised, double-blinded, placebo-controlled 12-week clinical trial (The QUANTUM Trip Trial).^\nINTRODUCTION: Alcohol use disorder is a difficult-to-treat psychiatric disorder and a major burden on public health. Existing treatment efficacy is moderate, and relapse rates are high. Preliminary findings suggest that psilocybin, a psychedelic compound, can safely and reliably occasion highly meaningful experiences that may spur a positive change in drinking behaviour when administered in a therapeutic context. However, the efficacy of a single psilocybin administration and its potential neurobiological underpinnings still remain unknown. METHODS AND ANALYSIS: To establish efficacy, we will investigate the effects of psilocybin-assisted therapy versus placebo in a randomised, double-blinded, placebo-controlled 12-week clinical trial. Ninety treatment-seeking patients, aged 20-70 years, diagnosed with alcohol use disorder will be recruited from the community via advertisement and referrals from general practitioners or specialised treatment units. The psilocybin or placebo will be administered in accordance with a protocol for psychological support before, during and after the dosing. Outcome assessments will be carried out 1, 4, 8 and 12 weeks postdosing. The primary outcome is reduction in the percentage of heavy drinking days from baseline to follow-up at 12 weeks. Key secondary outcomes are as follows: (1) total alcohol consumption, (2) phosphatidyl-ethanol, an objective biomarker for alcohol, (3) plasma psilocin, the active metabolite, to establish a possible therapeutic range, (4) the acute subjective drug experience as a possible predictor of treatment outcome and (5) neuronal response to alcohol cues and cognitive flexibility within corticostriatal pathways by use of functional MR brain imaging 1-week postdosing. ETHICS AND DISSEMINATION: Ethical approval has been obtained from the Committee on Health Research Ethics of the Capital Region of Denmark (H-20043832). All patients will be provided oral and written information about the trial before screening. The study results will be disseminated by peer-review publications and conference presentations. TRIAL REGISTRATION NUMBER: EudraCT 2020-000829-55 and NCT05416229.","[0, 0, 1, 0]"
"4292","Psychedelic Communitas: Intersubjective Experience During Psychedelic Group Sessions Predicts Enduring Changes in Psychological Wellbeing and Social Connectedness.^\nBackground: Recent years have seen a resurgence of research on the potential of psychedelic substances to treat addictive and mood disorders. Historically and contemporarily, psychedelic studies have emphasized the importance of contextual elements ('set and setting') in modulating acute drug effects, and ultimately, influencing long-term outcomes. Nevertheless, current small-scale clinical and laboratory studies have tended to bypass a ubiquitous contextual feature of naturalistic psychedelic use: its social dimension. This study introduces and psychometrically validates an adapted Communitas Scale, assessing acute relational experiences of perceived togetherness and shared humanity, in order to investigate psychosocial mechanisms pertinent to psychedelic ceremonies and retreats. Methods: In this observational, web-based survey study, participants (N = 886) were measured across five successive time-points: 2 weeks before, hours before, and the day after a psychedelic ceremony; as well as the day after, and 4 weeks after leaving the ceremony location. Demographics, psychological traits and state variables were assessed pre-ceremony, in addition to changes in psychological wellbeing and social connectedness from before to after the retreat, as primary outcomes. Using correlational and multiple regression (path) analyses, predictive relationships between psychosocial 'set and setting' variables, communitas, and long-term outcomes were explored. Results: The adapted Communitas Scale demonstrated substantial internal consistency (Cronbach's alpha = 0.92) and construct validity in comparison with validated measures of intra-subjective (visual, mystical, challenging experiences questionnaires) and inter-subjective (perceived emotional synchrony, identity fusion) experiences. Furthermore, communitas during ceremony was significantly correlated with increases in psychological wellbeing (r = 0.22), social connectedness (r = 0.25), and other salient mental health outcomes. Path analyses revealed that the effect of ceremony-communitas on long-term outcomes was fully mediated by communitas experienced in reference to the retreat overall, and that the extent of personal sharing or 'self-disclosure' contributed to this process. A positive relationship between participants and facilitators, and the perceived impact of emotional support, facilitated the emergence of communitas. Conclusion: Highlighting the importance of intersubjective experience, rapport, and emotional support for long-term outcomes of psychedelic use, this first quantitative examination of psychosocial factors in guided psychedelic settings is a significant step toward evidence-based benefit-maximization guidelines for collective psychedelic use.","[0, 0, 1, 0]"
"4410","Phase II, randomized, double-blind, crossover, placebo-controlled clinical trial to evaluate the efficacy and safety of Esketamine as an adjunct to standard care in patients with Obsessive-Compulsive Disorder- OCD.^\nINTERVENTION: D27.505.954.427.700.122 In a crossover design, all participants will receive an infusion of 0.045mg/kg midazolam (active placebo) and another infusion of 0.5mg/kg esketamine, with an interval of two weeks between procedures. All study infusions will be administered intravenously over 40 minutes through an infusion pump. Randomization will be performed in blocks, ensuring that half of the patients initially receive midazolam infusion and the other half of the patients initially receive esketamine. Crossing between the blocks will be performed, so that all patients receive both interventions. Participants will be randomly assigned into two distinct groups through a list of random numbers, keeping allocation concealment preserved. Regarding masking, the same investigator responsible for the allocation will prepare the drugs. Study solutions will be provided in identical 50mL syringes containing midazolam or escetamine with the additional volume of saline solution for a total of 50mL. Midazolam and escetamine form a clear solution when dissolved in 0.9% saline, making it impossible to distinguish active treatment from control by visual inspection. The active placebo used, midazolam, is a medication known to not interfere with OCD symptoms, that is, it does not worsen and does not treat. It is a short‐acting benzodiazepine with a rapid onset of action, a short elimination half‐life, and a similar time course of dissociative and non‐specific behavioral effects (eg, sedation, disorientation) to escetamine, thus providing adequate blinding ( Shiroma, 2020). Such medication is widely used in clinical trials (Peyrovian, 2020; Dakwar, 2020; Rothberg, 2020), with data in the literature proving the safety of its use in OCD patients (Bloch 2012, Rodriguez 2017). The sample size cannot be estima CONDITION: obsessive‐compulsive disorder PRIMARY OUTCOME: To compare of obsessive‐compulsive symptoms between the control group and the placebo group from the reduction in the Yale‐Brown Obsessive‐Compulsive Scale score 24h after the infusion, compared to the score before each procedure. It is expected to find a significant reduction, i.e. greater than or equal to 35% in the total score on the Yale‐Brown Obsessive‐Compulsive Scale. A mixed linear fixed effects model will be used to examine the differences between esketamine and midazolam treatment. A composite symmetry covariance structure appears to be the best fit to the data. The constrained maximum likelihood estimate will be used to analyze incomplete data. Significant effects will be examined with simple effects tests. Significance is assessed at P < 0.05, two‐tailed. SECONDARY OUTCOME: To assess changes from baseline scores for 24h, 7, and 14 days after each infusion in the placebo and control groups on the Clinical Global Impression for Severity and Improvement and the Montgomery‐Asberg Depression Rating Scale. We will use the same method described for the primary outcome; To assess the change in the Yale‐Brown Obsessive‐Compulsive Scale total score before each infusion to 7 and 14 days after the procedure between the placebo group and the control group. We will use the same method described for the primary outcome; To assess the proportion of responders (participants who achieved a reduction of at least 35% of symptoms by the Yale‐Brown Obsessive‐Compulsive Scale) of the placebo group and the control group after 24h, 7 and 14 days after each infusion. To assess the proportion of individuals who respond or remit at each point, a McNemar test will be used at each point for the participants and the results will be Bonferroni corrected for the number of points examined. Wilcoxon Rank Sum test will be used to compare severity of obsessive‐compulsive symptoms, severity of depressive symptoms (if any) and percentage of cumulative reduction of obsessive‐compulsive symptoms compared to percentage of reduction of depressive symptoms; To evaluate clinical and biological markers (peripheral biomarkers such as BDNF, IL‐1, IK6, TNF‐alpha, IF , microRNAs and serum esketamine level) and their correspondence with therapeutic response. We will use t‐tests to assess differences in the dosages of these markers at different collection periods and between treatment groups. Pearson's correlation analysis will be used to determine the relationship between Yale‐Brown Obsessive‐Compulsive Scale scores and serum marker levels. Finally, a linear regression model will be used to evaluate the effect of each marker as a possible predictor of Yale‐Brown Obsessive‐Compulsive Scale scores. To verify the safety of the intervention both in the placebo group and in the control group through the instruments Clinician Administrated Dissociative States Scale, Brief Psychiatric Assessment Scale and Young Mania Scale; INCLUSION CRITERIA: Female or male subjects, 18 to 65 years of age; Each participant must have a sufficient level of understanding to understand all procedures and the informed consent form; Participants must complete for Obsessive‐Compulsive Disorder in accordance with the fifth edition of the Diagnostic and Statistical Manual of Mental Disorders, for at least one year, as assessed by a structured diagnostic interview, The Mini International Neuropsychiatric Interview, version 7.0.2, with a Yale‐Brown Obsessive‐Compulsive Scale score of at least 16 points ;Treatment resistance defined as at least one prior attempt at an adequate dose and duration of a serotonin reuptake inhibitor or clomipramine and/or cognitive behavioral therapy with exposure and response prevention or having refused these treatments for individual reasons;Individuals should not have changes in the dosage of selective serotonin reuptake inhibitors or clomipramine by pe least two months before enrollment in the study","[0, 0, 1, 0]"
"4732","Absence of ketamine effects on memory and other cognitive functions in schizophrenia patients.^\nGlutamatergic dysfunction may play an important role in both the pathophysiology of schizophrenia, and impaired memory commonly observed in that disorder. NMDA receptor antagonists impair learning/memory in animal models, putatively based on its ability to block long-term potentiation (LTP) in the hippocampus. Although well studied in animal models, research in humans is limited and confounded by administration of NMDA antagonists before the learning experience. Based on presumed glutamatergic dysfunction, it was predicted that the NMDA antagonist ketamine would not effect memory in schizophrenic subjects. Bolus injections of ketamine (0.5 mg/kg) or placebo were given to seven patients with schizophrenia in this double-blind cross-over study. Immediately prior to injection, subjects were administered verbal and figural memory tests. Delayed recalls were obtained 30-45 min postinjection. In order to rule out drug-induced generalized cognitive impairments, other cognitive tasks were administered pre- and postinjection. The results indicate no differences between the drug and placebo conditions for either memory task, and no changes on the other cognitive tasks observed.","[0, 0, 1, 0]"
"4969","The serotonin uptake inhibitor citalopram reduces acute cardiovascular and vegetative effects of 3,4-methylenedioxymethamphetamine ('Ecstasy') in healthy volunteers.^\nMDMA (3,4-methylenedioxymethamphetamine) or 'Ecstasy' is a widely used recreational drug that produces a state of heightened mood but also cardiovascular and vegetative side-effects. In animals, MDMA releases serotonin and, to a lesser extent, dopamine and norepinephrine. The release of serotonin can be blocked by serotonin uptake inhibitors such as citalopram. It is unknown to what extent this mechanism is also responsible for the physiological side-effects of MDMA seen in humans. We investigated the effect of citalopram pretreatment (40 mg i.v.) on vegetative and cardiovascular effects of MDMA (1.5 mg/kg p.o.) in a double-blind placebo-controlled study in 16 healthy volunteers. MDMA moderately increased blood pressure and heart rate, slightly elevated body temperature and produced a broad range of acute and short-term side-effects. Citalopram reduced all these MDMA-induced physiological changes except for body temperature. These findings suggest that physiological effects of MDMA in humans are partially due to an interaction of MDMA with the serotonin carrier and a subsequent release of serotonin.","[0, 0, 1, 0]"
"5032","The efficacy and safety of esketamine in the treatment of major depressive disorder with suicidal ideation: study protocol for a randomized controlled trial.^\nBACKGROUND: Major depressive disorder (MDD) is a high risk factor for suicide, with up to 20% of MDD patients attempting suicide during their lifetime. Current treatments for MDD are slow onset of action, low efficiency, and the inability to control suicidal behaviors quickly and effectively. Intravenous ketamine has been shown to have a rapid but transient antidepressant effect, but there is still lack evidence on the efficacy and safety of intravenous esketamine in reducing suicidal ideation and depressive symptoms in MDD patients with suicidal ideation. We designed a study to investigate the effect of short-term repeated intravenous infusion of esketamine three times in MDD patients with suicidal ideation. METHODS: This study features a randomized, double-blind, placebo-controlled trial (RCT) comparing short-term repeated intravenous infusions of esketamine with placebo as a supplement to conventional antidepressants with an intervention period of 6 days and one infusion every other day, followed by 4 weeks of follow-up. These methods support the examination of the efficacy, safety, tolerability, and mechanism of action of short-term repeated intravenous infusions of esketamine in MDD patients with suicidal ideation. DISCUSSION: This is the first RCT to explore the efficacy and safety of short-term repeated infusion of esketamine on suicidal ideation and depressive symptoms in MDD patients with suicidal ideation. If proven effective and tolerated, it will provide evidence for rapid and effective treatment of suicidal ideation and depressive symptoms in MDD individuals with suicidal ideation. TRIAL REGISTRATION: Chinese Clinical Trial Register, ChiCTR2000041232 . Registered 22 December 2020.","[0, 1, 0, 0]"
"5274","A randomized controlled trial of 3,4-methylenedioxymethamphetamine (MDMA) and fear extinction retention in healthy adults.^\nBACKGROUND: Fear conditioning and extinction are well-characterized cross-species models of fear-related posttraumatic stress disorder (PTSD) symptoms, and recent animal data suggest that 3,4-methylenedioxymethamphetamine (MDMA) enhances fear extinction retention. AIMS: This study investigated the effect of MDMA on fear learning, extinction training, and retention in healthy humans. METHODS: The study involved a randomized placebo-controlled, two-group, parallel design trial in a sample of healthy adults, age 21-55 recruited from a major metropolitan area. The experimental paradigm included a fear acquisition session followed by an extinction training session 24 hours later, and 2 hours after study drug administration. Fear extinction retention was measured 48 hours after extinction training. Participants (N = 34; 70.6% male and 29.4% female) were randomly assigned in 1:1 ratio to 100 mg MDMA or placebo. All randomized participants completed the trial and were included in primary analyses. Safety was monitored via adverse events and vital signs. MDMA was well-tolerated with no serious adverse events. RESULTS: Results indicated a significant main effect of session between extinction training and retention with no significant group differences. Significantly more participants in the MDMA group retained extinction learning compared to the placebo group (χ(2) = 7.29, p = 0.007). CONCLUSION: Although we did not observe the hypothesized facilitation of extinction retention, the findings from this initial human trial provide compelling rationale to continue to explore the potential for MDMA to impact extinction retention.Clinical Trials Registry Name and Identifier: Evaluation of MDMA on Startle Response (NCT0318176) https://clinicaltrials.gov/ct2/show/NCT03181763?term = MDMA&draw = 2&rank = 9.","[0, 0, 1, 0]"
"5297","Routine Drug Screening for Patients in the Emergency Department of a State Psychiatric Hospital: A Naturalistic Cohort Study.^\nObjective: This study investigates the proportion of drug users among patients with mental disorders who attended the emergency department of one major psychiatric hospital in Northern Israel, the most frequent psychiatric diagnoses associated with drug use, and the impact of confirmed drug use on hospital admission. We hypothesized that the proportion of individuals with positive urine drug test results presenting at the psychiatric emergency department during the study period would be 20% to 30%. Methods: An unselected cohort of 2,019 adult patients who visited the emergency department of Sha'ar Menashe Mental Health Center, a university-affiliated government facility, was evaluated and underwent routine urine drug testing between April 2012 and February 2014. Clinical, demographic, and urine drug test data were collected from medical records and statistically analyzed, comparing diagnostic evaluation at admission and after discharge from either the emergency department or the hospital. Univariate and logistic regression analyses were used to identify the possible variables associated with drug use in this sample. Results: Urine drug test results showed that 194 of the 2,019 subjects (9.6%) had used a psychoactive substance before attending the emergency department. Among patients with positive urine drug test results, the majority (77.8%) used cannabis, 25.8% used opiates, 24.7% used ecstasy, and 5.2% used cocaine. Differences in the prevalence of positive urine drug test results between admitted and nonadmitted patients did not reach a statistically significant level. The frequency of positive urine drug test results across lifetime International Statistical Classification of Diseases and Related Health Problems 10th Revision (ICD-10) diagnoses was 27.2% for substance-related disorders, 4.8% for psychotic disorders, 4.2% for mood disorders, 11.0% for personality disorders, and 11.5% for nonpsychotic disorders. Both univariate and logistic regression analyses revealed that younger age (18–40), male sex, fewer years of education, single marital status, and ICD-10 diagnosis of substance-related, personality, and nonpsychotic disorders were indicators of higher likelihood of positive urine drug test findings. Conclusions: Results suggest that routine urine toxicology screening is not necessary in the psychiatric emergency department as an adjunct to a thorough psychiatric clinical examination. However, urine drug tests should be performed when the clinical evaluation cannot determine whether the mental disorder is the result of illicit drug use or clearly non–drug-related.","[0, 0, 0, 1]"
"5738","The Effects of MDMA and Methamphetamine on Feelings of Closeness and Connection During Semi-Structured Conversations With Strangers.^\nBackground: MDMA is classified as an “empathogenic” drug, as it increases feelings of empathy and closeness to others. These effects are thought to be partly mediated by increased oxytocin release via enhanced serotonergic transmission. Despite its prosocial effects, few studies in humans have examined MDMA in the context of interpersonal interactions. The objectives of this study were to determine the effects of MDMA on feelings of closeness and connection during a semi‐structured dyadic conversation, and to investigate the relations between feelings of closeness and oxytocin levels. To investigate pharmacological specificity, a separate group of subjects was tested with the prototypic stimulant methamphetamine. Methods: Two studies were conducted in separate sets of healthy volunteers. In within‐subject, double‐blind, placebocontrolled designs, subjects aged 18‐35 received a single dose of MDMA (100 mg) or placebo (Study 1; n = 18), or a single dose of methamphetamine (20 mg) or placebo (Study 2; n = 19), during two in‐lab sessions separated by 72 hours. During peak drug effect, they engaged in a 45 min semi‐structured conversation with a novel same‐sex partner. Subjective mood, physiological, and oxytocin levels were obtained at regular intervals, and subjects rated feelings of closeness and connection with their partners at the end of each session and one week later. Results: Both MDMA and methamphetamine increased ratings of feeling connected to the partner, and increased ratings of enjoyment and meaningfulness of the conversation, relative to placebo (Study 1 MDMA; p=0.009 and Study 2 methamphetamine p=0.01). Both MDMA and methamphetamine increased subjective ratings of “sociable,” “loving,” and “friendly.” Only MDMA increased ratings of “trusting,” “grateful,” and “appreciated,” and only methamphetamine increased ratings of “understood” MDMA (p=0.001), and to a lesser extent methamphetamine (p=0.02) increased salivary oxytocin levels. Notably, oxytocin levels were positively correlated with feelings of closeness after MDMA but not after methamphetamine (Study 1; r=0.52, p=0.03). Conclusions: Both MDMA and methamphetamine increased feelings of closeness and connection to strangers during controlled interpersonal interactions, and both drugs increased subjective ratings of sociability. However, these feelings were related to oxytocin only after MDMA, suggesting that the mechanisms mediating prosocial effects may differ across drugs. This study provides a model for future studies assessing effects of drugs on interpersonal interactions.","[0, 0, 1, 0]"
"5759","Updating of working memory in ecstasy polydrug users: Findings from fNIRS.^\nAims/Objectives: Cognitive deficits are now well documented in ecstasy (MDMA) users with type and relative demand of task emerging as important factors. The updating component of executive processes appears to be particularly affected. The study reported here used functional near infrared spectroscopy imaging to investigate changes in cortical haemodynamics during memory updating. Method: Twenty ecstasy users and 20 non-users completed verbal and spatial memory updating tasks and brain blood oxygenation and deoxygenation change was measured using functional near infrared spectroscopy. Results: There was no interaction between group and difficulty on the updating tasks, though there was a significant main effect of difficulty on both tasks. The effects of group approached significance on the verbal updating task. There were significant differences in blood oxygenation and deoxygenation change at optodes centred over the right and left dorsolateral prefrontal cortex, with ecstasy users showing greater blood oxygenation than the other groups. Discussion: The lack of a behavioural difference on both tasks but presence of blood oxygenation and deoxygenation changes in letter updating provides support for the notion that ecstasy-polydrug users are investing more effort to achieve the same behavioural output. Total lifetime dose was high, and recency of use was significantly related to most changes, suggesting that heavy and recent use may be particularly detrimental.","[0, 1, 0, 0]"
"5789","Safety, tolerability, and efficacy of psilocybin in 9 patients with obsessive-compulsive disorder.^\nBACKGROUND: Anecdotal reports suggest that psychedelic agents may relieve symptoms of obsessive-compulsive disorder (OCD). This modified double-blind study investigated the safety, tolerability, and clinical effects of psilocybin, a potent 5-HT(1A) and 5-HT(2A/2C) agonist, in patients with OCD. METHOD: Nine subjects with DSM-IV-defined OCD and no other current major psychiatric disorder participated in up to 4 single-dose exposures to psilocybin in doses ranging from sub-hallucinogenic to frankly hallucinogenic. Low (100 microg/kg), medium (200 microg/kg), and high (300 microg/kg) doses were assigned in that order, and a very low dose (25 microg/kg) was inserted randomly and in double-blind fashion at any time after the first dose. Testing days were separated by at least 1 week. Each session was conducted over an 8-hour period in a controlled environment in an outpatient clinic; subjects were then transferred to a psychiatric inpatient unit for overnight observation. The Yale-Brown Obsessive Compulsive Scale (YBOCS) and a visual analog scale measuring overall obsessive-compulsive symptom severity were administered at 0, 4, 8, and 24 hours post-ingestion. The Hallucinogen Rating Scale was administered at 8 hours, and vital signs were recorded at 0, 1, 4, 8, and 24 hours after ingestion. The study was conducted from November 2001 to November 2004. RESULTS: Nine subjects were administered a total of 29 psilocybin doses. One subject experienced transient hypertension without relation to anxiety or somatic symptoms, but no other significant adverse effects were observed. Marked decreases in OCD symptoms of variable degrees were observed in all subjects during 1 or more of the testing sessions (23%-100% decrease in YBOCS score). Repeated-measures analysis of variance for all YBOCS values revealed a significant main effect of time on Wilks lambda (F = 9.86, df = 3,3; p = .046), but no significant effect of dose (F = 2.25, df = 3,3; p = .261) or interaction of time and dose (F = 0.923, df = 9,45; p = .515). Improvement generally lasted past the 24-hour timepoint. CONCLUSIONS: In a controlled clinical environment, psilocybin was safely used in subjects with OCD and was associated with acute reductions in core OCD symptoms in several subjects.","[0, 1, 0, 0]"
"5804","Greater vulnerability to the amnestic effects of ketamine in males.^\nRATIONALE: Gender differences both in response to ketamine in animals and general cognitive functioning in humans have been observed and suggested to be related to modulatory effects of sex hormones on N-methyl-D: -aspartate receptor (NMDA-R) functioning. OBJECTIVES: The current study aimed to determine whether there were gender differences in response to ketamine in humans. METHODS: Behavioral data including positive and negative symptoms (Brief Psychiatric Rating Scale), perceptual alterations (Clinician-Administered Dissociative States Scale, CADSS), and ""high"" and ""anxiety"" states (Visual Analog Scale) from 295 subjects who participated in a total of 11 placebo-controlled ketamine studies were analyzed. In a subset of subjects, memory (Hopkins Verbal Learning Task: HVLT, n=108) and attention (continuous performance task, n=177) data were also analyzed. RESULTS: Male participants showed a greater performance decrement on the HVLT after ketamine administration compared to women. Men also reported a greater subjective sense of memory impairment on a CADSS subscale. No other gender differences in behavioral or cognitive measures were observed. CONCLUSIONS: Men showed a greater vulnerability to the amnestic effects of ketamine than women. Possible explanations of these findings are neuroanatomical and cognitive differences in processing of words in men and women and interactions between sex hormones and NMDA-R function.","[0, 0, 0, 1]"
"6001","Rapid Antidepressant Effects of Ketamine in Major Depression.^\nThis study will test whether a single dose of ketamine ‐ a drug that blocks a brain receptor called NMDA ‐ can cause a rapid (next day) antidepressant effect in patients with major depression. Several medications are effective for treating depression; however, they take weeks or months to achieve their full effects. A more rapidly acting antidepressant would have a significant impact on the treatment of depression. In a previous study, ketamine produced a rapid antidepressant effect within hours, but the effect lasted less than 1 week. Understanding how ketamine works may lead to a better understanding of the causes of depression and the design of a longer lasting rapidly acting antidepressant. Patients between 18 and 65 years of age who are currently experiencing an episode of major depression of at least 4 weeks duration and have not responded to two treatment trials may be eligible for this study. Candidates are screened with a medical and psychiatric history, physical examination, and blood and urine tests. Participants undergo the following tests and procedures: Medication tapering: Patients who are taking medications for depression are tapered off the drugs over a 1‐ to 2‐week period. Ketamine/placebo trial: Patients are given a single dose of either ketamine or placebo (an inactive substance), administered intravenously (through a vein) over 40 minutes. After 7 days, patients are given another dose of study drug in crossover fashion; that is, those who previously took ketamine are switched to receive placebo, and those who took placebo are switched to ketamine. Oximetry (measurement of blood oxygen), pulse, and blood pressure are measured continuously for 1 hour before and 4 hours after each ketamine or placebo dose to monitor safety. Interviews and rating scales: Patients complete a series of psychiatric rating scales to assess the effects of the study drug on mood and thinking. The rating scales are repeated up to 18 times during the study, with each time taking about 15 to 20 minutes. Physical examination and laboratory tests: Patients have a physical examination, blood tests, weight measure, and electrocardiogram (ECG) at the beginning and end of the study. They will also have multi‐modal MRI, MEG, polysomnography and serum marker studies. The primary endpoint will be the change in clinical ratings of depression. Secondary endpoints will examine neurobiological correlates (i.e., multi‐modal MRI, MEG, polysomnography and serum markers) of antidepressant response to ketamine (compared to placebo).","[0, 0, 1, 0]"
"6007","Does a Single Intravenous Dose of Ketamine Reduce the Need for Supplemental Opioids in Post-Cesarean Section Patients?.^\nEligible women for elective cesarean section admitted to the Labor and Delivery Unit of Prentice Women's Hospital will be approached for study participation immediately after the routine preanesthetic evaluation. This occurs shortly after admission to the Labor and Delivery Unit. Women who agree to participate will give written, informed consent at this time. Subjects will be prepared preoperatively in the usual fashion with intravenous (IV) access, aspiration prophylaxis and intraoperative monitoring. Preincision antibiotics will be given and uterotonic medications will be used as per usual practice after delivery. The anesthesiologist will perform a spinal anesthetic per routine with the subject in the sitting position using sterile technique at the L3‐4 interspace (± one vertebral interspace). The spinal anesthetic will consist of 12 mg of hyperbaric bupivacaine + 15 μg fentanyl + 150 μg of morphine. The subject will be placed supine with left lateral tilt to alleviate aortocaval compression. Cesarean section will commence after adequate anesthesia is assured to a T4 sensory level to pinprick. Vasopressors and IV fluids will be administered at the anesthesiologist's discretion per usual practice. At the time of delivery, subjects will be randomized to one of two groups using a computer generated random number table. Randomization will be blocked based on whether the cesarean procedure is a primary or a repeat procedure. Randomization assignments will be kept in sequentially numbered opaque envelopes. The envelope will be opened by a research nurse who will prepare a 20 mL syringe labeled ""study drug"". The syringe will be given to the anesthesiologist blinded to the treatment group who will subsequently administer the study drug. Subjects randomized to the treatment group will receive ketamine 10 mg (ketamine 10 mg/mL) diluted to 20 mL with 0.9% preservative free saline. Subjects randomized to the placebo group will receive 20 mL preservative free saline. The study drug will be administered into the intravenous line via an infusion pump over 10 minutes. Five minutes after placebo or drug administration, the anesthesiologist will ask the subject if she has nausea, vomiting and pruritus. Nausea and pruritus will be graded as none, mild, moderate or severe; and vomiting as present or absent. Any spontaneous complaints of psychedelic effects will be noted at this time. Sedation will be assessed via the Richmond agitation‐sedation scale (RASS [see Appendix 1]). Upon completion of the cesarean section, the subject will be transported to the post anesthesia recovery unit. Patients will receive ketorolac 30 mg every 6 hours time 4 doses beginning shortly after admission to the PACU. At 1 h, 4 h, 8 h, 12 h and at 24 h after administration of the study drug, the subject's pain will be assessed using the numeric rating scale for pain NRS 0‐10 (see Appendix 2). Patients may request rescue analgesia if they are experiencing discomfort. The time of first rescue analgesia request will be noted, and the NRS will be determined at the time of request for rescue analgesia. Rescue medication will consist of hydrocodone 10 mg plus acetaminophen 325 mg per os. An additional dose of hydrocodone 10 mg plus acetaminophen 325 mg will be provided after 1 hour if the pain is not relieved to the subject's satisfaction. These are routine oral analgesic medications for postoperative cesarean delivery analgesia. Standard orders will be written for monitoring sedation and respiratory rate, and treatment of side effects (nausea, vomiting, pruritus and respiratory depression). The total amount of rescue medication will be determined for each subject after 24, 48 and 72 hours. The presence of nausea, vomiting, and pruritus will be assessed at the same time intervals as the NRS for pain: 1 h, 4 h, 8 h, 12 h and 24 h after IV infusion of ketamine or placebo. The subjective psychedelic effects of ketamine and morphine will be assessed using a set of true/false questions from the LSD and morphine short form of the Addiction Research Center In entory, ARCI (Appendix 3). These questions will be administered verbally by the anesthesiologist or researcher blinded to the treatment group upon admission to the PACU and at 4 h. The following data will be collected in addition to the primary and secondary outcome data: maternal age, height, weight, prepregnancy weight, gestational age and IV fluids administered during cesarean section. In addition, all intraoperative and postoperative medications will be recorded, including those administered for the treatment of side effects listed above. Protocol specific analgesia assessment ends 24 hours after administration of the study drug. At 72 hours the subject will be asked about her satisfaction with postoperative analgesia (100 mm scale, 0 mm = not satisfied at all, 100 mm = very satisfied). One telephone follow‐up evaluation 2 weeks after delivery will again, assess for satisfaction with analgesia and average pain (NRS) since the procedure.","[0, 0, 1, 0]"
"6029","Pharmacological Interaction Between Carvedilol and Methylenedioxymethamphetamine (MDMA).^\n3,4‐methylenedioxymethamphetamine (MDMA, ""ecstasy"") is widely used by young people for its euphoric effects. MDMA releases serotonin (5‐HT), dopamine, and norepinephrine (NE). NE release is thought to mediate the cardiovascular effects of MDMA and may also contribute to its psychostimulant effects. However, the functional role of adrenergic postsynaptic receptors in the cardiovascular and subjective effects of MDMA in humans is largely unclear. To determine the role of alpha‐ and beta adrenergic receptors in the response to MDMA in humans the investigators test the effects of the alpha‐ and beta‐receptor blocker carvedilol on the physiological and subjective effects of MDMA. The investigators use a randomized double‐blind placebo‐controlled cross‐over design with four experimental sessions. Carvedilol or placebo will be administered 1 h before MDMA or placebo to 16 healthy volunteers. Subjective and cardiovascular responses will be repeatedly assessed throughout the experiments and plasma samples are collected for pharmacokinetics. The primary hypothesis is that carvedilol will significantly reduce the blood pressure response to MDMA.","[0, 1, 0, 0]"
"6137","Pilot Trial of Visual Healing® in Psilocybin-assisted Therapy for Alcohol Use Disorder.^\nThe objective of the study is to test a strategy for optimizing Set and Setting for psilocybin‐assisted therapy of alcohol use disorder. Psilocybin shows promise in early trials for alcohol use disorder, but initial results suggest that patients with alcohol use disorder may be less likely to achieve a mystical experience with standard doses of psilocybin. Optimizing Set and Setting for the psilocybin experience may improve outcomes without requiring higher drug doses. The current study will complete a pilot randomized clinical trial to assess the feasibility, safety, and tolerability of Visual Healing Set and Setting (N=10) versus standard Set and Setting procedures (N=10) in participants with alcohol use disorder undergoing open‐label psilocybin 25 mg therapy. In the Visual Healing condition, participants will view nature‐themed video programs during the Prep session and during the Ascent phase of the psilocybin experience. Anecdotal reports and reviews suggest that viewing Visual Healing creates a tranquil and calming environment that fosters a stronger connection between the viewer and nature. Psilocybin increases the users feeling of connection to nature and having an intention to connect with nature during the psychedelic session is associated with better outcomes of psychedelic‐assisted therapy in initial studies. Reducing pre‐dosing anxiety/apprehension and enhancing connections to nature with Visual Healing may improve outcomes of psychedelic‐assisted therapy without the need for higher psilocybin doses.","[0, 0, 1, 0]"
